State,Year,Quater,RegisteredUsers,Districts
bihar,2019,1,202521,darbhanga
bihar,2019,1,197928,saran
bihar,2019,1,197074,pashchim champaran
bihar,2019,1,195057,bhagalpur
bihar,2019,1,195036,madhubani
rajasthan,2020,2,3182014,jaipur
rajasthan,2020,2,915475,alwar
rajasthan,2020,2,786584,jodhpur
rajasthan,2020,2,589850,sikar
rajasthan,2020,2,543273,ajmer
rajasthan,2020,2,529843,kota
rajasthan,2020,2,507139,nagaur
rajasthan,2020,2,494563,bhilwara
rajasthan,2020,2,470976,udaipur
rajasthan,2020,2,438673,jhunjhunu
rajasthan,2020,3,3433167,jaipur
rajasthan,2020,3,1008033,alwar
rajasthan,2020,3,870849,jodhpur
rajasthan,2020,3,652190,sikar
rajasthan,2020,3,605298,ajmer
rajasthan,2020,3,577117,kota
rajasthan,2020,3,564788,nagaur
rajasthan,2020,3,548564,bhilwara
rajasthan,2020,3,522695,udaipur
rajasthan,2020,3,484411,jhunjhunu
rajasthan,2020,4,3679874,jaipur
rajasthan,2020,4,1096436,alwar
rajasthan,2020,4,956422,jodhpur
rajasthan,2020,4,712668,sikar
rajasthan,2020,4,667786,ajmer
rajasthan,2020,4,625674,kota
rajasthan,2020,4,621602,nagaur
rajasthan,2020,4,600492,bhilwara
rajasthan,2020,4,572833,udaipur
rajasthan,2020,4,527749,jhunjhunu
rajasthan,2020,1,2966508,jaipur
rajasthan,2020,1,825297,alwar
rajasthan,2020,1,695569,jodhpur
rajasthan,2020,1,522371,sikar
rajasthan,2020,1,483202,kota
rajasthan,2020,1,482545,ajmer
rajasthan,2020,1,442746,bhilwara
rajasthan,2020,1,437492,nagaur
rajasthan,2020,1,422167,udaipur
rajasthan,2020,1,386643,jhunjhunu
rajasthan,2021,2,4226231,jaipur
rajasthan,2021,2,1273307,alwar
rajasthan,2021,2,1114131,jodhpur
rajasthan,2021,2,826855,sikar
rajasthan,2021,2,776294,ajmer
rajasthan,2021,2,726871,nagaur
rajasthan,2021,2,722793,kota
rajasthan,2021,2,701929,bhilwara
rajasthan,2021,2,664816,udaipur
rajasthan,2021,2,611825,jhunjhunu
rajasthan,2021,3,4534297,jaipur
rajasthan,2021,3,1374586,alwar
rajasthan,2021,3,1202937,jodhpur
rajasthan,2021,3,892015,sikar
rajasthan,2021,3,835375,ajmer
rajasthan,2021,3,787565,nagaur
rajasthan,2021,3,777099,kota
rajasthan,2021,3,760232,bhilwara
rajasthan,2021,3,716657,udaipur
rajasthan,2021,3,660246,jhunjhunu
rajasthan,2021,4,4841883,jaipur
rajasthan,2021,4,1474129,alwar
rajasthan,2021,4,1288773,jodhpur
rajasthan,2021,4,955025,sikar
rajasthan,2021,4,892912,ajmer
rajasthan,2021,4,845508,nagaur
rajasthan,2021,4,831250,kota
rajasthan,2021,4,816969,bhilwara
rajasthan,2021,4,767224,udaipur
rajasthan,2021,4,706897,jhunjhunu
rajasthan,2021,1,3951866,jaipur
rajasthan,2021,1,1185599,alwar
rajasthan,2021,1,1036855,jodhpur
rajasthan,2021,1,770103,sikar
rajasthan,2021,1,723852,ajmer
rajasthan,2021,1,674683,kota
rajasthan,2021,1,674465,nagaur
rajasthan,2021,1,651400,bhilwara
rajasthan,2021,1,619264,udaipur
rajasthan,2021,1,569602,jhunjhunu
rajasthan,2018,2,1182983,jaipur
rajasthan,2018,2,275869,alwar
rajasthan,2018,2,229215,jodhpur
rajasthan,2018,2,184759,kota
rajasthan,2018,2,178308,sikar
rajasthan,2018,2,157947,ajmer
rajasthan,2018,2,149055,bhilwara
rajasthan,2018,2,146348,udaipur
rajasthan,2018,2,138240,nagaur
rajasthan,2018,2,134221,jhunjhunu
rajasthan,2018,3,1438305,jaipur
rajasthan,2018,3,345018,alwar
rajasthan,2018,3,278965,jodhpur
rajasthan,2018,3,218406,kota
rajasthan,2018,3,216465,sikar
rajasthan,2018,3,193489,ajmer
rajasthan,2018,3,184376,bhilwara
rajasthan,2018,3,176698,udaipur
rajasthan,2018,3,170749,nagaur
rajasthan,2018,3,162942,jhunjhunu
rajasthan,2018,4,1733893,jaipur
rajasthan,2018,4,426052,alwar
rajasthan,2018,4,352924,jodhpur
rajasthan,2018,4,263264,kota
rajasthan,2018,4,262310,sikar
rajasthan,2018,4,237037,ajmer
rajasthan,2018,4,225409,bhilwara
rajasthan,2018,4,216089,udaipur
rajasthan,2018,4,210067,nagaur
rajasthan,2018,4,196607,jhunjhunu
rajasthan,2018,1,900773,jaipur
rajasthan,2018,1,203096,alwar
rajasthan,2018,1,172648,jodhpur
rajasthan,2018,1,141411,kota
rajasthan,2018,1,133983,sikar
rajasthan,2018,1,118458,ajmer
rajasthan,2018,1,111919,udaipur
rajasthan,2018,1,111753,bhilwara
rajasthan,2018,1,101581,nagaur
rajasthan,2018,1,98912,jhunjhunu
rajasthan,2023,2,6490210,jaipur
rajasthan,2023,2,2015122,alwar
rajasthan,2023,2,1723274,jodhpur
rajasthan,2023,2,1295705,sikar
rajasthan,2023,2,1191890,ajmer
rajasthan,2023,2,1140617,nagaur
rajasthan,2023,2,1123468,kota
rajasthan,2023,2,1112475,bhilwara
rajasthan,2023,2,1034200,udaipur
rajasthan,2023,2,957879,jhunjhunu
rajasthan,2023,3,6745507,jaipur
rajasthan,2023,3,2100632,alwar
rajasthan,2023,3,1793526,jodhpur
rajasthan,2023,3,1350861,sikar
rajasthan,2023,3,1240780,ajmer
rajasthan,2023,3,1190241,nagaur
rajasthan,2023,3,1170118,kota
rajasthan,2023,3,1161222,bhilwara
rajasthan,2023,3,1075658,udaipur
rajasthan,2023,3,998478,jhunjhunu
rajasthan,2023,1,6247095,jaipur
rajasthan,2023,1,1931404,alwar
rajasthan,2023,1,1654436,jodhpur
rajasthan,2023,1,1241633,sikar
rajasthan,2023,1,1146113,ajmer
rajasthan,2023,1,1091225,nagaur
rajasthan,2023,1,1079455,kota
rajasthan,2023,1,1065499,bhilwara
rajasthan,2023,1,992940,udaipur
rajasthan,2023,1,917983,jhunjhunu
rajasthan,2022,2,5409763,jaipur
rajasthan,2022,2,1661785,alwar
rajasthan,2022,2,1444490,jodhpur
rajasthan,2022,2,1074986,sikar
rajasthan,2022,2,998746,ajmer
rajasthan,2022,2,952752,nagaur
rajasthan,2022,2,931689,kota
rajasthan,2022,2,921021,bhilwara
rajasthan,2022,2,862053,udaipur
rajasthan,2022,2,795815,jhunjhunu
rajasthan,2022,3,5696726,jaipur
rajasthan,2022,3,1755844,alwar
rajasthan,2022,3,1517702,jodhpur
rajasthan,2022,3,1133443,sikar
rajasthan,2022,3,1050146,ajmer
rajasthan,2022,3,1001401,nagaur
rajasthan,2022,3,982248,kota
rajasthan,2022,3,971352,bhilwara
rajasthan,2022,3,908034,udaipur
rajasthan,2022,3,839052,jhunjhunu
rajasthan,2022,4,5975863,jaipur
rajasthan,2022,4,1843138,alwar
rajasthan,2022,4,1583620,jodhpur
rajasthan,2022,4,1185927,sikar
rajasthan,2022,4,1097266,ajmer
rajasthan,2022,4,1043562,nagaur
rajasthan,2022,4,1031196,kota
rajasthan,2022,4,1017032,bhilwara
rajasthan,2022,4,949767,udaipur
rajasthan,2022,4,876787,jhunjhunu
rajasthan,2022,1,5133527,jaipur
rajasthan,2022,1,1570711,alwar
rajasthan,2022,1,1370206,jodhpur
rajasthan,2022,1,1017503,sikar
rajasthan,2022,1,947827,ajmer
rajasthan,2022,1,901819,nagaur
rajasthan,2022,1,882916,kota
rajasthan,2022,1,871188,bhilwara
rajasthan,2022,1,816476,udaipur
rajasthan,2022,1,752608,jhunjhunu
rajasthan,2019,2,2290462,jaipur
rajasthan,2019,2,593855,alwar
rajasthan,2019,2,499967,jodhpur
rajasthan,2019,2,366729,sikar
rajasthan,2019,2,359152,kota
rajasthan,2019,2,335167,ajmer
rajasthan,2019,2,314517,bhilwara
rajasthan,2019,2,301083,nagaur
rajasthan,2019,2,296062,udaipur
rajasthan,2019,2,275603,jhunjhunu
rajasthan,2019,3,2520933,jaipur
rajasthan,2019,3,666462,alwar
rajasthan,2019,3,557784,jodhpur
rajasthan,2019,3,412367,sikar
rajasthan,2019,3,399776,kota
rajasthan,2019,3,378921,ajmer
rajasthan,2019,3,352747,bhilwara
rajasthan,2019,3,337197,nagaur
rajasthan,2019,3,336408,udaipur
rajasthan,2019,3,307034,jhunjhunu
rajasthan,2019,4,2746860,jaipur
rajasthan,2019,4,742956,alwar
rajasthan,2019,4,622601,jodhpur
rajasthan,2019,4,464940,sikar
rajasthan,2019,4,441496,kota
rajasthan,2019,4,426926,ajmer
rajasthan,2019,4,394803,bhilwara
rajasthan,2019,4,383582,nagaur
rajasthan,2019,4,378564,udaipur
rajasthan,2019,4,344011,jhunjhunu
rajasthan,2019,1,2060175,jaipur
rajasthan,2019,1,517681,alwar
rajasthan,2019,1,434178,jodhpur
rajasthan,2019,1,318166,sikar
rajasthan,2019,1,318085,kota
rajasthan,2019,1,290433,ajmer
rajasthan,2019,1,276384,bhilwara
rajasthan,2019,1,259361,nagaur
rajasthan,2019,1,258915,udaipur
rajasthan,2019,1,238956,jhunjhunu
andaman-&-nicobar-islands,2020,2,27626,south andaman
andaman-&-nicobar-islands,2020,2,4100,north and middle andaman
andaman-&-nicobar-islands,2020,2,984,nicobars
andaman-&-nicobar-islands,2020,3,34833,south andaman
andaman-&-nicobar-islands,2020,3,5355,north and middle andaman
andaman-&-nicobar-islands,2020,3,1147,nicobars
andaman-&-nicobar-islands,2020,4,43908,south andaman
andaman-&-nicobar-islands,2020,4,7076,north and middle andaman
andaman-&-nicobar-islands,2020,4,1412,nicobars
andaman-&-nicobar-islands,2020,1,24174,south andaman
andaman-&-nicobar-islands,2020,1,3315,north and middle andaman
andaman-&-nicobar-islands,2020,1,879,nicobars
andaman-&-nicobar-islands,2021,2,51903,south andaman
andaman-&-nicobar-islands,2021,2,8493,north and middle andaman
andaman-&-nicobar-islands,2021,2,1699,nicobars
andaman-&-nicobar-islands,2021,3,55873,south andaman
andaman-&-nicobar-islands,2021,3,9263,north and middle andaman
andaman-&-nicobar-islands,2021,3,1846,nicobars
andaman-&-nicobar-islands,2021,4,59807,south andaman
andaman-&-nicobar-islands,2021,4,10002,north and middle andaman
andaman-&-nicobar-islands,2021,4,1971,nicobars
andaman-&-nicobar-islands,2021,1,48352,south andaman
andaman-&-nicobar-islands,2021,1,7833,north and middle andaman
andaman-&-nicobar-islands,2021,1,1573,nicobars
andaman-&-nicobar-islands,2018,2,8143,south andaman
andaman-&-nicobar-islands,2018,2,911,north and middle andaman
andaman-&-nicobar-islands,2018,2,351,nicobars
andaman-&-nicobar-islands,2018,3,10474,south andaman
andaman-&-nicobar-islands,2018,3,1208,north and middle andaman
andaman-&-nicobar-islands,2018,3,467,nicobars
andaman-&-nicobar-islands,2018,4,13133,south andaman
andaman-&-nicobar-islands,2018,4,1553,north and middle andaman
andaman-&-nicobar-islands,2018,4,536,nicobars
andaman-&-nicobar-islands,2018,1,5846,south andaman
andaman-&-nicobar-islands,2018,1,632,north and middle andaman
andaman-&-nicobar-islands,2018,1,262,nicobars
andaman-&-nicobar-islands,2023,2,80112,south andaman
andaman-&-nicobar-islands,2023,2,13600,north and middle andaman
andaman-&-nicobar-islands,2023,2,2617,nicobars
andaman-&-nicobar-islands,2023,3,83305,south andaman
andaman-&-nicobar-islands,2023,3,14216,north and middle andaman
andaman-&-nicobar-islands,2023,3,2734,nicobars
andaman-&-nicobar-islands,2023,1,77052,south andaman
andaman-&-nicobar-islands,2023,1,12941,north and middle andaman
andaman-&-nicobar-islands,2023,1,2491,nicobars
andaman-&-nicobar-islands,2022,2,66959,south andaman
andaman-&-nicobar-islands,2022,2,11379,north and middle andaman
andaman-&-nicobar-islands,2022,2,2192,nicobars
andaman-&-nicobar-islands,2022,3,70445,south andaman
andaman-&-nicobar-islands,2022,3,11897,north and middle andaman
andaman-&-nicobar-islands,2022,3,2300,nicobars
andaman-&-nicobar-islands,2022,4,73692,south andaman
andaman-&-nicobar-islands,2022,4,12361,north and middle andaman
andaman-&-nicobar-islands,2022,4,2389,nicobars
andaman-&-nicobar-islands,2022,1,63487,south andaman
andaman-&-nicobar-islands,2022,1,10720,north and middle andaman
andaman-&-nicobar-islands,2022,1,2081,nicobars
andaman-&-nicobar-islands,2019,2,18621,south andaman
andaman-&-nicobar-islands,2019,2,2417,north and middle andaman
andaman-&-nicobar-islands,2019,2,693,nicobars
andaman-&-nicobar-islands,2019,3,20518,south andaman
andaman-&-nicobar-islands,2019,3,2662,north and middle andaman
andaman-&-nicobar-islands,2019,3,751,nicobars
andaman-&-nicobar-islands,2019,4,22202,south andaman
andaman-&-nicobar-islands,2019,4,2955,north and middle andaman
andaman-&-nicobar-islands,2019,4,803,nicobars
andaman-&-nicobar-islands,2019,1,15961,south andaman
andaman-&-nicobar-islands,2019,1,2013,north and middle andaman
andaman-&-nicobar-islands,2019,1,622,nicobars
chhattisgarh,2020,2,616931,raipur
chhattisgarh,2020,2,387874,durg
chhattisgarh,2020,2,316669,bilaspur
chhattisgarh,2020,2,233080,raigarh
chhattisgarh,2020,2,227716,janjgir champa
chhattisgarh,2020,2,184399,korba
chhattisgarh,2020,2,146098,rajnandgaon
chhattisgarh,2020,2,134301,baloda bazar
chhattisgarh,2020,2,110765,surguja
chhattisgarh,2020,2,103117,mahasamund
chhattisgarh,2020,3,679027,raipur
chhattisgarh,2020,3,426052,durg
chhattisgarh,2020,3,349586,bilaspur
chhattisgarh,2020,3,259581,raigarh
chhattisgarh,2020,3,254275,janjgir champa
chhattisgarh,2020,3,204448,korba
chhattisgarh,2020,3,166416,rajnandgaon
chhattisgarh,2020,3,150975,baloda bazar
chhattisgarh,2020,3,124081,surguja
chhattisgarh,2020,3,116370,mahasamund
chhattisgarh,2020,4,743167,raipur
chhattisgarh,2020,4,464870,durg
chhattisgarh,2020,4,384115,bilaspur
chhattisgarh,2020,4,285081,raigarh
chhattisgarh,2020,4,280474,janjgir champa
chhattisgarh,2020,4,225683,korba
chhattisgarh,2020,4,185815,rajnandgaon
chhattisgarh,2020,4,166144,baloda bazar
chhattisgarh,2020,4,137221,surguja
chhattisgarh,2020,4,129536,mahasamund
chhattisgarh,2020,1,559412,raipur
chhattisgarh,2020,1,353311,durg
chhattisgarh,2020,1,284320,bilaspur
chhattisgarh,2020,1,208338,raigarh
chhattisgarh,2020,1,199431,janjgir champa
chhattisgarh,2020,1,163500,korba
chhattisgarh,2020,1,126699,rajnandgaon
chhattisgarh,2020,1,115907,baloda bazar
chhattisgarh,2020,1,98711,surguja
chhattisgarh,2020,1,89942,mahasamund
chhattisgarh,2021,2,855848,raipur
chhattisgarh,2021,2,531550,durg
chhattisgarh,2021,2,442330,bilaspur
chhattisgarh,2021,2,328664,raigarh
chhattisgarh,2021,2,322297,janjgir champa
chhattisgarh,2021,2,260168,korba
chhattisgarh,2021,2,215143,rajnandgaon
chhattisgarh,2021,2,191114,baloda bazar
chhattisgarh,2021,2,158949,surguja
chhattisgarh,2021,2,149983,mahasamund
chhattisgarh,2021,3,917950,raipur
chhattisgarh,2021,3,568361,durg
chhattisgarh,2021,3,474660,bilaspur
chhattisgarh,2021,3,354087,raigarh
chhattisgarh,2021,3,346366,janjgir champa
chhattisgarh,2021,3,279897,korba
chhattisgarh,2021,3,232140,rajnandgaon
chhattisgarh,2021,3,205941,baloda bazar
chhattisgarh,2021,3,171276,surguja
chhattisgarh,2021,3,161893,mahasamund
chhattisgarh,2021,4,979741,raipur
chhattisgarh,2021,4,604621,durg
chhattisgarh,2021,4,506449,bilaspur
chhattisgarh,2021,4,378507,raigarh
chhattisgarh,2021,4,368980,janjgir champa
chhattisgarh,2021,4,299191,korba
chhattisgarh,2021,4,248230,rajnandgaon
chhattisgarh,2021,4,220188,baloda bazar
chhattisgarh,2021,4,183559,surguja
chhattisgarh,2021,4,173519,mahasamund
chhattisgarh,2021,1,800224,raipur
chhattisgarh,2021,1,498453,durg
chhattisgarh,2021,1,413692,bilaspur
chhattisgarh,2021,1,306712,raigarh
chhattisgarh,2021,1,301931,janjgir champa
chhattisgarh,2021,1,243030,korba
chhattisgarh,2021,1,200572,rajnandgaon
chhattisgarh,2021,1,178486,baloda bazar
chhattisgarh,2021,1,147969,surguja
chhattisgarh,2021,1,139572,mahasamund
chhattisgarh,2018,2,185747,raipur
chhattisgarh,2018,2,124515,durg
chhattisgarh,2018,2,94888,bilaspur
chhattisgarh,2018,2,70970,raigarh
chhattisgarh,2018,2,60185,janjgir champa
chhattisgarh,2018,2,54105,korba
chhattisgarh,2018,2,38120,rajnandgaon
chhattisgarh,2018,2,32314,baloda bazar
chhattisgarh,2018,2,30374,surguja
chhattisgarh,2018,2,28208,mahasamund
chhattisgarh,2018,3,231146,raipur
chhattisgarh,2018,3,150753,durg
chhattisgarh,2018,3,119415,bilaspur
chhattisgarh,2018,3,89911,raigarh
chhattisgarh,2018,3,77834,janjgir champa
chhattisgarh,2018,3,68746,korba
chhattisgarh,2018,3,50271,rajnandgaon
chhattisgarh,2018,3,43335,baloda bazar
chhattisgarh,2018,3,40025,surguja
chhattisgarh,2018,3,36628,mahasamund
chhattisgarh,2018,4,289198,raipur
chhattisgarh,2018,4,185746,durg
chhattisgarh,2018,4,153972,bilaspur
chhattisgarh,2018,4,116785,raigarh
chhattisgarh,2018,4,107156,janjgir champa
chhattisgarh,2018,4,88680,korba
chhattisgarh,2018,4,64828,rajnandgaon
chhattisgarh,2018,4,60270,baloda bazar
chhattisgarh,2018,4,51776,surguja
chhattisgarh,2018,4,47626,mahasamund
chhattisgarh,2018,1,135308,raipur
chhattisgarh,2018,1,91516,durg
chhattisgarh,2018,1,68704,bilaspur
chhattisgarh,2018,1,51628,raigarh
chhattisgarh,2018,1,42297,janjgir champa
chhattisgarh,2018,1,39075,korba
chhattisgarh,2018,1,26295,rajnandgaon
chhattisgarh,2018,1,22001,surguja
chhattisgarh,2018,1,21747,baloda bazar
chhattisgarh,2018,1,19608,mahasamund
chhattisgarh,2023,2,1308762,raipur
chhattisgarh,2023,2,803101,durg
chhattisgarh,2023,2,677776,bilaspur
chhattisgarh,2023,2,511511,raigarh
chhattisgarh,2023,2,497925,janjgir champa
chhattisgarh,2023,2,401398,korba
chhattisgarh,2023,2,332345,rajnandgaon
chhattisgarh,2023,2,296661,baloda bazar
chhattisgarh,2023,2,248004,surguja
chhattisgarh,2023,2,233538,mahasamund
chhattisgarh,2023,3,1360842,raipur
chhattisgarh,2023,3,834591,durg
chhattisgarh,2023,3,705698,bilaspur
chhattisgarh,2023,3,532938,raigarh
chhattisgarh,2023,3,518847,janjgir champa
chhattisgarh,2023,3,418027,korba
chhattisgarh,2023,3,346368,rajnandgaon
chhattisgarh,2023,3,309128,baloda bazar
chhattisgarh,2023,3,258533,surguja
chhattisgarh,2023,3,243585,mahasamund
chhattisgarh,2023,1,1260366,raipur
chhattisgarh,2023,1,773280,durg
chhattisgarh,2023,1,651084,bilaspur
chhattisgarh,2023,1,489890,raigarh
chhattisgarh,2023,1,476533,janjgir champa
chhattisgarh,2023,1,384883,korba
chhattisgarh,2023,1,317976,rajnandgaon
chhattisgarh,2023,1,283757,baloda bazar
chhattisgarh,2023,1,237340,surguja
chhattisgarh,2023,1,222989,mahasamund
chhattisgarh,2022,2,1093318,raipur
chhattisgarh,2022,2,672947,durg
chhattisgarh,2022,2,566475,bilaspur
chhattisgarh,2022,2,425526,raigarh
chhattisgarh,2022,2,414133,janjgir champa
chhattisgarh,2022,2,334672,korba
chhattisgarh,2022,2,278724,rajnandgaon
chhattisgarh,2022,2,247634,baloda bazar
chhattisgarh,2022,2,206354,surguja
chhattisgarh,2022,2,195406,mahasamund
chhattisgarh,2022,3,1150501,raipur
chhattisgarh,2022,3,707241,durg
chhattisgarh,2022,3,596003,bilaspur
chhattisgarh,2022,3,448366,raigarh
chhattisgarh,2022,3,436349,janjgir champa
chhattisgarh,2022,3,352198,korba
chhattisgarh,2022,3,292804,rajnandgaon
chhattisgarh,2022,3,260632,baloda bazar
chhattisgarh,2022,3,217313,surguja
chhattisgarh,2022,3,205270,mahasamund
chhattisgarh,2022,4,1205632,raipur
chhattisgarh,2022,4,740173,durg
chhattisgarh,2022,4,622644,bilaspur
chhattisgarh,2022,4,468010,raigarh
chhattisgarh,2022,4,455430,janjgir champa
chhattisgarh,2022,4,368179,korba
chhattisgarh,2022,4,304353,rajnandgaon
chhattisgarh,2022,4,271259,baloda bazar
chhattisgarh,2022,4,226706,surguja
chhattisgarh,2022,4,213189,mahasamund
chhattisgarh,2022,1,1038105,raipur
chhattisgarh,2022,1,639688,durg
chhattisgarh,2022,1,537617,bilaspur
chhattisgarh,2022,1,403164,raigarh
chhattisgarh,2022,1,392285,janjgir champa
chhattisgarh,2022,1,317604,korba
chhattisgarh,2022,1,264326,rajnandgaon
chhattisgarh,2022,1,234464,baloda bazar
chhattisgarh,2022,1,195440,surguja
chhattisgarh,2022,1,185227,mahasamund
chhattisgarh,2019,2,405792,raipur
chhattisgarh,2019,2,257557,durg
chhattisgarh,2019,2,209039,bilaspur
chhattisgarh,2019,2,156178,raigarh
chhattisgarh,2019,2,147327,janjgir champa
chhattisgarh,2019,2,119540,korba
chhattisgarh,2019,2,91198,rajnandgaon
chhattisgarh,2019,2,84458,baloda bazar
chhattisgarh,2019,2,71076,surguja
chhattisgarh,2019,2,65492,mahasamund
chhattisgarh,2019,3,455785,raipur
chhattisgarh,2019,3,289803,durg
chhattisgarh,2019,3,230364,bilaspur
chhattisgarh,2019,3,170447,raigarh
chhattisgarh,2019,3,161232,janjgir champa
chhattisgarh,2019,3,131850,korba
chhattisgarh,2019,3,101617,rajnandgaon
chhattisgarh,2019,3,93416,baloda bazar
chhattisgarh,2019,3,79170,surguja
chhattisgarh,2019,3,72039,mahasamund
chhattisgarh,2019,4,506122,raipur
chhattisgarh,2019,4,321390,durg
chhattisgarh,2019,4,257350,bilaspur
chhattisgarh,2019,4,189764,raigarh
chhattisgarh,2019,4,180195,janjgir champa
chhattisgarh,2019,4,147812,korba
chhattisgarh,2019,4,113965,rajnandgaon
chhattisgarh,2019,4,104742,baloda bazar
chhattisgarh,2019,4,89297,surguja
chhattisgarh,2019,4,80893,mahasamund
chhattisgarh,2019,1,351495,raipur
chhattisgarh,2019,1,224058,durg
chhattisgarh,2019,1,184636,bilaspur
chhattisgarh,2019,1,139059,raigarh
chhattisgarh,2019,1,130114,janjgir champa
chhattisgarh,2019,1,105570,korba
