State,Year,Quater,RegisteredUsers,Pincode
odisha,2020,3,66144,760001
odisha,2020,3,62197,751012
odisha,2020,3,61760,756001
odisha,2020,3,58414,751003
odisha,2020,3,56690,752001
odisha,2020,3,56655,751019
odisha,2020,4,86879,751002
odisha,2020,4,81692,751024
odisha,2020,4,76968,751006
odisha,2020,4,71912,753001
odisha,2020,4,71216,760001
odisha,2020,4,66220,751012
odisha,2020,4,65695,756001
odisha,2020,4,62543,751003
odisha,2020,4,61596,752001
odisha,2020,4,61109,751019
odisha,2020,1,69941,751002
odisha,2020,1,68963,751024
odisha,2020,1,64369,751006
odisha,2020,1,58342,760001
odisha,2020,1,56586,753001
odisha,2020,1,56216,751012
odisha,2020,1,55534,756001
odisha,2020,1,51901,751003
odisha,2020,1,49836,751019
odisha,2020,1,47907,752001
odisha,2021,2,99150,751002
odisha,2021,2,93000,751024
odisha,2021,2,87528,751006
odisha,2021,2,82375,753001
odisha,2021,2,81360,760001
odisha,2021,2,75248,751012
odisha,2021,2,74777,756001
odisha,2021,2,71314,751003
odisha,2021,2,70847,752001
odisha,2021,2,69825,751019
odisha,2021,3,106076,751002
odisha,2021,3,99369,751024
odisha,2021,3,93529,751006
odisha,2021,3,88199,753001
odisha,2021,3,86980,760001
odisha,2021,3,80366,751012
odisha,2021,3,80060,756001
odisha,2021,3,76274,751003
odisha,2021,3,75916,752001
odisha,2021,3,74760,751019
odisha,2021,4,113032,751002
odisha,2021,4,105857,751024
odisha,2021,4,99613,751006
odisha,2021,4,94137,753001
odisha,2021,4,92651,760001
odisha,2021,4,85593,751012
odisha,2021,4,85311,756001
odisha,2021,4,81290,751003
odisha,2021,4,80864,752001
odisha,2021,4,79669,751019
odisha,2021,1,92941,751002
odisha,2021,1,87271,751024
odisha,2021,1,82195,751006
odisha,2021,1,77095,753001
odisha,2021,1,76245,760001
odisha,2021,1,70547,751012
odisha,2021,1,70160,756001
odisha,2021,1,66879,751003
odisha,2021,1,66244,752001
odisha,2021,1,65393,751019
odisha,2018,2,27037,751024
odisha,2018,2,25379,751002
odisha,2018,2,24805,751012
odisha,2018,2,23382,760001
odisha,2018,2,23371,751006
odisha,2018,2,23237,756001
odisha,2018,2,21019,751003
odisha,2018,2,19055,751019
odisha,2018,2,18920,753001
odisha,2018,2,18456,751007
odisha,2018,3,32884,751024
odisha,2018,3,31103,751002
odisha,2018,3,29858,751012
odisha,2018,3,29096,756001
odisha,2018,3,28489,760001
odisha,2018,3,28340,751006
odisha,2018,3,25477,751003
odisha,2018,3,23504,753001
odisha,2018,3,23269,751019
odisha,2018,3,22631,751007
odisha,2018,4,41412,751024
odisha,2018,4,38919,751002
odisha,2018,4,36501,751012
odisha,2018,4,35417,756001
odisha,2018,4,35365,751006
odisha,2018,4,34895,760001
odisha,2018,4,31663,751003
odisha,2018,4,29776,753001
odisha,2018,4,28694,751019
odisha,2018,4,28305,751007
odisha,2018,1,20624,751024
odisha,2018,1,19414,751012
odisha,2018,1,19137,751002
odisha,2018,1,18195,760001
odisha,2018,1,17601,751006
odisha,2018,1,17451,756001
odisha,2018,1,16391,751003
odisha,2018,1,14672,751019
odisha,2018,1,14292,751013
odisha,2018,1,14267,751007
odisha,2023,2,150534,751002
odisha,2023,2,140397,751024
odisha,2023,2,132381,751006
odisha,2023,2,126222,753001
odisha,2023,2,123846,760001
odisha,2023,2,114649,756001
odisha,2023,2,113854,751012
odisha,2023,2,108183,752001
odisha,2023,2,108112,751003
odisha,2023,2,106326,751019
odisha,2023,3,156377,751002
odisha,2023,3,145759,751024
odisha,2023,3,137343,751006
odisha,2023,3,131139,753001
odisha,2023,3,128693,760001
odisha,2023,3,119168,756001
odisha,2023,3,118260,751012
odisha,2023,3,112434,752001
odisha,2023,3,112354,751003
odisha,2023,3,110506,751019
odisha,2023,1,145133,751002
odisha,2023,1,135558,751024
odisha,2023,1,127849,751006
odisha,2023,1,121625,753001
odisha,2023,1,119421,760001
odisha,2023,1,110390,756001
odisha,2023,1,109853,751012
odisha,2023,1,104317,751003
odisha,2023,1,104254,752001
odisha,2023,1,102493,751019
odisha,2022,2,125902,751002
odisha,2022,2,117692,751024
odisha,2022,2,110806,751006
odisha,2022,2,105041,753001
odisha,2022,2,103200,760001
odisha,2022,2,95281,751012
odisha,2022,2,95184,756001
odisha,2022,2,90465,751003
odisha,2022,2,90234,752001
odisha,2022,2,88799,751019
odisha,2022,3,132413,751002
odisha,2022,3,123769,751024
odisha,2022,3,116476,751006
odisha,2022,3,110631,753001
odisha,2022,3,108625,760001
odisha,2022,3,100305,756001
odisha,2022,3,100176,751012
odisha,2022,3,95083,751003
odisha,2022,3,94975,752001
odisha,2022,3,93433,751019
odisha,2022,4,138929,751002
odisha,2022,4,129787,751024
odisha,2022,4,122327,751006
odisha,2022,4,116189,753001
odisha,2022,4,114159,760001
odisha,2022,4,105514,756001
odisha,2022,4,105097,751012
odisha,2022,4,99818,751003
odisha,2022,4,99796,752001
odisha,2022,4,98050,751019
odisha,2022,1,119601,751002
odisha,2022,1,111933,751024
odisha,2022,1,105312,751006
odisha,2022,1,99711,753001
odisha,2022,1,98015,760001
odisha,2022,1,90516,751012
odisha,2022,1,90352,756001
odisha,2022,1,85966,751003
odisha,2022,1,85664,752001
odisha,2022,1,84327,751019
odisha,2019,2,53902,751024
odisha,2019,2,52563,751002
odisha,2019,2,48544,751006
odisha,2019,2,45757,751012
odisha,2019,2,44521,760001
odisha,2019,2,43951,756001
odisha,2019,2,41108,753001
odisha,2019,2,40810,751003
odisha,2019,2,38191,751019
odisha,2019,2,36395,751007
odisha,2019,3,59402,751024
odisha,2019,3,58757,751002
odisha,2019,3,54910,751006
odisha,2019,3,49576,751012
odisha,2019,3,49413,760001
odisha,2019,3,47705,756001
odisha,2019,3,46630,753001
odisha,2019,3,44895,751003
odisha,2019,3,42361,751019
odisha,2019,3,39900,751007
odisha,2019,4,65273,751002
odisha,2019,4,64962,751024
odisha,2019,4,60335,751006
odisha,2019,4,54397,760001
odisha,2019,4,53435,751012
odisha,2019,4,52618,756001
odisha,2019,4,52023,753001
odisha,2019,4,48967,751003
odisha,2019,4,46593,751019
odisha,2019,4,44147,752001
odisha,2019,1,48946,751024
odisha,2019,1,46998,751002
odisha,2019,1,42410,751006
odisha,2019,1,42254,751012
odisha,2019,1,40355,756001
odisha,2019,1,40210,760001
odisha,2019,1,37236,751003
odisha,2019,1,36288,753001
odisha,2019,1,34425,751019
odisha,2019,1,33240,751007
nagaland,2020,2,23618,797112
nagaland,2020,2,9616,797115
nagaland,2020,2,8487,797001
nagaland,2020,2,7784,797103
nagaland,2020,2,7106,797113
nagaland,2020,2,6168,798601
nagaland,2020,2,5825,797120
nagaland,2020,2,4530,797111
nagaland,2020,2,4398,797117
nagaland,2020,2,4360,797118
nagaland,2020,3,28305,797112
nagaland,2020,3,12485,797115
nagaland,2020,3,11224,797001
nagaland,2020,3,10053,797103
nagaland,2020,3,9310,797113
nagaland,2020,3,8499,798601
nagaland,2020,3,7957,798621
nagaland,2020,3,7573,797120
nagaland,2020,3,7018,797111
nagaland,2020,3,6295,798612
nagaland,2020,4,31403,797112
nagaland,2020,4,13893,797115
nagaland,2020,4,12395,797001
nagaland,2020,4,11126,797103
nagaland,2020,4,10273,797113
nagaland,2020,4,9384,798601
nagaland,2020,4,8705,798621
nagaland,2020,4,8363,797120
nagaland,2020,4,7765,797111
nagaland,2020,4,7108,798612
nagaland,2020,1,20343,797112
nagaland,2020,1,7928,797115
nagaland,2020,1,7238,797001
nagaland,2020,1,6476,797103
nagaland,2020,1,6010,797113
nagaland,2020,1,4927,798601
nagaland,2020,1,4924,797120
nagaland,2020,1,3793,797117
nagaland,2020,1,3712,797118
nagaland,2020,1,3534,797111
nagaland,2021,2,36359,797112
nagaland,2021,2,16111,797115
nagaland,2021,2,14273,797001
nagaland,2021,2,12957,797103
nagaland,2021,2,11847,797113
nagaland,2021,2,10869,798601
nagaland,2021,2,10141,798621
nagaland,2021,2,9601,797120
nagaland,2021,2,8997,797111
nagaland,2021,2,8290,798612
nagaland,2021,3,39088,797112
nagaland,2021,3,17302,797115
nagaland,2021,3,15315,797001
nagaland,2021,3,14089,797103
nagaland,2021,3,12707,797113
nagaland,2021,3,11793,798601
nagaland,2021,3,10982,798621
nagaland,2021,3,10343,797120
nagaland,2021,3,9751,797111
nagaland,2021,3,9010,798612
nagaland,2021,4,41813,797112
nagaland,2021,4,18475,797115
nagaland,2021,4,16383,797001
nagaland,2021,4,15128,797103
nagaland,2021,4,13595,797113
nagaland,2021,4,12642,798601
nagaland,2021,4,11795,798621
nagaland,2021,4,11079,797120
nagaland,2021,4,10498,797111
nagaland,2021,4,9750,798612
nagaland,2021,1,33978,797112
nagaland,2021,1,15033,797115
nagaland,2021,1,13341,797001
nagaland,2021,1,12013,797103
nagaland,2021,1,11089,797113
nagaland,2021,1,10112,798601
nagaland,2021,1,9441,798621
nagaland,2021,1,8954,797120
nagaland,2021,1,8394,797111
nagaland,2021,1,7691,798612
nagaland,2018,2,4838,797112
nagaland,2018,2,1576,797001
nagaland,2018,2,1567,797115
nagaland,2018,2,1440,797113
nagaland,2018,2,1245,797103
nagaland,2018,2,1112,798601
nagaland,2018,2,1068,797120
nagaland,2018,2,1057,797117
nagaland,2018,2,800,797118
nagaland,2018,2,709,797116
nagaland,2018,3,6815,797112
nagaland,2018,3,2224,797115
nagaland,2018,3,2219,797001
nagaland,2018,3,1964,797113
nagaland,2018,3,1872,797103
nagaland,2018,3,1518,797120
nagaland,2018,3,1503,798601
nagaland,2018,3,1384,797117
nagaland,2018,3,1142,797118
nagaland,2018,3,1036,797116
nagaland,2018,4,8894,797112
nagaland,2018,4,3022,797115
nagaland,2018,4,2978,797001
nagaland,2018,4,2589,797113
nagaland,2018,4,2549,797103
nagaland,2018,4,2071,797120
nagaland,2018,4,1972,798601
nagaland,2018,4,1752,797117
nagaland,2018,4,1604,797118
nagaland,2018,4,1410,797116
nagaland,2018,1,3362,797112
nagaland,2018,1,1100,797001
nagaland,2018,1,1034,797115
nagaland,2018,1,968,797113
nagaland,2018,1,798,797103
nagaland,2018,1,780,797120
nagaland,2018,1,764,797117
nagaland,2018,1,709,798601
nagaland,2018,1,520,797118
nagaland,2018,1,514,797116
nagaland,2023,2,56714,797112
nagaland,2023,2,25083,797115
nagaland,2023,2,22187,797001
nagaland,2023,2,20571,797103
nagaland,2023,2,18355,797113
nagaland,2023,2,16847,798601
nagaland,2023,2,16117,798621
nagaland,2023,2,14966,797120
nagaland,2023,2,14066,797111
nagaland,2023,2,13210,798612
nagaland,2023,3,58987,797112
nagaland,2023,3,26141,797115
nagaland,2023,3,23066,797001
nagaland,2023,3,21479,797103
nagaland,2023,3,19087,797113
nagaland,2023,3,17551,798601
nagaland,2023,3,16825,798621
nagaland,2023,3,15582,797120
nagaland,2023,3,14690,797111
nagaland,2023,3,13787,798612
nagaland,2023,1,54514,797112
nagaland,2023,1,24075,797115
nagaland,2023,1,21311,797001
nagaland,2023,1,19650,797103
nagaland,2023,1,17653,797113
nagaland,2023,1,16150,798601
nagaland,2023,1,15416,798621
nagaland,2023,1,14353,797120
nagaland,2023,1,13451,797111
nagaland,2023,1,12576,798612
nagaland,2022,2,46784,797112
nagaland,2022,2,20737,797115
nagaland,2022,2,18359,797001
nagaland,2022,2,17045,797103
nagaland,2022,2,15229,797113
nagaland,2022,2,14157,798601
nagaland,2022,2,13310,798621
nagaland,2022,2,12440,797120
nagaland,2022,2,11723,797111
nagaland,2022,2,10995,798612
nagaland,2022,3,49392,797112
nagaland,2022,3,21907,797115
nagaland,2022,3,19352,797001
nagaland,2022,3,17971,797103
nagaland,2022,3,16067,797113
nagaland,2022,3,14866,798601
nagaland,2022,3,14021,798621
nagaland,2022,3,13080,797120
nagaland,2022,3,12325,797111
nagaland,2022,3,11569,798612
nagaland,2022,4,52003,797112
nagaland,2022,4,22989,797115
nagaland,2022,4,20322,797001
nagaland,2022,4,18788,797103
nagaland,2022,4,16887,797113
nagaland,2022,4,15487,798601
nagaland,2022,4,14736,798621
nagaland,2022,4,13713,797120
nagaland,2022,4,12881,797111
nagaland,2022,4,12037,798612
nagaland,2022,1,44337,797112
nagaland,2022,1,19632,797115
nagaland,2022,1,17384,797001
nagaland,2022,1,16093,797103
nagaland,2022,1,14412,797113
nagaland,2022,1,13441,798601
nagaland,2022,1,12565,798621
nagaland,2022,1,11765,797120
nagaland,2022,1,11143,797111
nagaland,2022,1,10400,798612
nagaland,2019,2,13452,797112
nagaland,2019,2,4763,797115
nagaland,2019,2,4588,797001
nagaland,2019,2,4080,797103
nagaland,2019,2,3926,797113
nagaland,2019,2,3113,797120
nagaland,2019,2,3021,798601
nagaland,2019,2,2542,797117
nagaland,2019,2,2346,797118
nagaland,2019,2,2197,797116
nagaland,2019,3,15905,797112
nagaland,2019,3,5760,797115
nagaland,2019,3,5505,797001
nagaland,2019,3,4831,797103
nagaland,2019,3,4659,797113
nagaland,2019,3,3738,797120
nagaland,2019,3,3609,798601
nagaland,2019,3,2952,797117
nagaland,2019,3,2805,797118
nagaland,2019,3,2641,797116
nagaland,2019,4,17953,797112
nagaland,2019,4,6785,797115
nagaland,2019,4,6391,797001
nagaland,2019,4,5601,797103
nagaland,2019,4,5313,797113
nagaland,2019,4,4367,797120
nagaland,2019,4,4286,798601
nagaland,2019,4,3359,797117
nagaland,2019,4,3231,797118
nagaland,2019,4,3045,797116
nagaland,2019,1,10884,797112
nagaland,2019,1,3844,797115
nagaland,2019,1,3735,797001
nagaland,2019,1,3254,797103
nagaland,2019,1,3218,797113
nagaland,2019,1,2536,797120
nagaland,2019,1,2461,798601
nagaland,2019,1,2159,797117
nagaland,2019,1,1945,797118
nagaland,2019,1,1802,797116
chandigarh,2020,2,47100,160101
chandigarh,2020,2,40795,160002
chandigarh,2020,2,35489,160036
chandigarh,2020,2,33566,160047
chandigarh,2020,2,26409,160022
chandigarh,2020,2,23291,160014
chandigarh,2020,2,13058,160011
chandigarh,2020,2,12817,160015
chandigarh,2020,2,12456,160030
chandigarh,2020,2,11973,160019
chandigarh,2020,3,50901,160101
chandigarh,2020,3,44149,160002
chandigarh,2020,3,38339,160036
chandigarh,2020,3,36323,160047
chandigarh,2020,3,28178,160022
chandigarh,2020,3,25601,160014
chandigarh,2020,3,13598,160015
chandigarh,2020,3,13532,160011
chandigarh,2020,3,13346,160030
chandigarh,2020,3,12815,160019
chandigarh,2020,4,55221,160101
chandigarh,2020,4,47806,160002
chandigarh,2020,4,41473,160036
chandigarh,2020,4,39470,160047
chandigarh,2020,4,30329,160022
chandigarh,2020,4,27809,160014
chandigarh,2020,4,14608,160015
chandigarh,2020,4,14336,160030
chandigarh,2020,4,14092,160011
chandigarh,2020,4,13806,160019
chandigarh,2020,1,43456,160101
chandigarh,2020,1,37722,160002
chandigarh,2020,1,33042,160036
chandigarh,2020,1,31101,160047
chandigarh,2020,1,25119,160022
chandigarh,2020,1,21073,160014
chandigarh,2020,1,12511,160011
chandigarh,2020,1,12196,160015
chandigarh,2020,1,11732,160030
chandigarh,2020,1,11241,160019
chandigarh,2021,2,63492,160101
chandigarh,2021,2,54973,160002
chandigarh,2021,2,47535,160036
chandigarh,2021,2,45337,160047
chandigarh,2021,2,34573,160022
chandigarh,2021,2,32068,160014
chandigarh,2021,2,16673,160015
chandigarh,2021,2,16402,160030
chandigarh,2021,2,15925,160011
chandigarh,2021,2,15784,160019
chandigarh,2021,3,68033,160101
chandigarh,2021,3,58992,160002
chandigarh,2021,3,50920,160036
chandigarh,2021,3,48505,160047
chandigarh,2021,3,36978,160022
chandigarh,2021,3,34469,160014
chandigarh,2021,3,17785,160015
chandigarh,2021,3,17596,160030
chandigarh,2021,3,16987,160011
chandigarh,2021,3,16871,160019
chandigarh,2021,4,72637,160101
chandigarh,2021,4,62969,160002
chandigarh,2021,4,54223,160036
chandigarh,2021,4,51660,160047
chandigarh,2021,4,39282,160022
chandigarh,2021,4,36857,160014
chandigarh,2021,4,18899,160015
chandigarh,2021,4,18735,160030
chandigarh,2021,4,18061,160011
chandigarh,2021,4,17944,160019
chandigarh,2021,1,59366,160101
chandigarh,2021,1,51384,160002
chandigarh,2021,1,44518,160036
chandigarh,2021,1,42473,160047
chandigarh,2021,1,32441,160022
chandigarh,2021,1,29983,160014
chandigarh,2021,1,15642,160015
chandigarh,2021,1,15357,160030
chandigarh,2021,1,14949,160011
chandigarh,2021,1,14773,160019
chandigarh,2018,2,15846,160101
chandigarh,2018,2,13532,160002
chandigarh,2018,2,12172,160036
chandigarh,2018,2,11636,160047
chandigarh,2018,2,9558,160022
chandigarh,2018,2,7019,160014
chandigarh,2018,2,4883,160015
chandigarh,2018,2,4840,160030
chandigarh,2018,2,4407,160019
chandigarh,2018,2,4165,160020
chandigarh,2018,3,19810,160101
chandigarh,2018,3,16929,160002
chandigarh,2018,3,15103,160036
chandigarh,2018,3,14492,160047
chandigarh,2018,3,11963,160022
chandigarh,2018,3,8884,160014
chandigarh,2018,3,6087,160015
chandigarh,2018,3,5895,160030
chandigarh,2018,3,5610,160019
chandigarh,2018,3,5211,160020
chandigarh,2018,4,24670,160101
chandigarh,2018,4,21350,160002
chandigarh,2018,4,18721,160036
chandigarh,2018,4,17732,160047
chandigarh,2018,4,14640,160022
chandigarh,2018,4,11285,160014
chandigarh,2018,4,7435,160015
chandigarh,2018,4,7194,160030
chandigarh,2018,4,6759,160019
chandigarh,2018,4,6374,160020
chandigarh,2018,1,11805,160101
chandigarh,2018,1,10228,160002
chandigarh,2018,1,9118,160036
chandigarh,2018,1,8701,160047
chandigarh,2018,1,7205,160022
chandigarh,2018,1,5082,160014
chandigarh,2018,1,3791,160015
chandigarh,2018,1,3568,160030
chandigarh,2018,1,3384,160019
chandigarh,2018,1,3161,160020
chandigarh,2023,2,97213,160101
chandigarh,2023,2,84151,160002
chandigarh,2023,2,71473,160036
chandigarh,2023,2,68217,160047
chandigarh,2023,2,51332,160022
chandigarh,2023,2,49435,160014
chandigarh,2023,2,24769,160030
chandigarh,2023,2,24711,160015
chandigarh,2023,2,23730,160011
chandigarh,2023,2,23569,160019
chandigarh,2023,3,100857,160101
chandigarh,2023,3,87417,160002
chandigarh,2023,3,74155,160036
chandigarh,2023,3,70803,160047
chandigarh,2023,3,53191,160022
chandigarh,2023,3,51386,160014
chandigarh,2023,3,25743,160030
chandigarh,2023,3,25596,160015
chandigarh,2023,3,24560,160011
chandigarh,2023,3,24439,160025
chandigarh,2023,1,93655,160101
chandigarh,2023,1,81021,160002
chandigarh,2023,1,68977,160036
chandigarh,2023,1,65836,160047
chandigarh,2023,1,49605,160022
chandigarh,2023,1,47548,160014
chandigarh,2023,1,23910,160030
chandigarh,2023,1,23885,160015
chandigarh,2023,1,22909,160011
chandigarh,2023,1,22767,160019
chandigarh,2022,2,81030,160101
chandigarh,2022,2,70202,160002
chandigarh,2022,2,60207,160036
chandigarh,2022,2,57439,160047
chandigarh,2022,2,43479,160022
chandigarh,2022,2,41121,160014
chandigarh,2022,2,20944,160015
chandigarh,2022,2,20822,160030
chandigarh,2022,2,20043,160011
chandigarh,2022,2,19907,160019
chandigarh,2022,3,85368,160101
chandigarh,2022,3,73870,160002
chandigarh,2022,3,63231,160036
chandigarh,2022,3,60295,160047
chandigarh,2022,3,45609,160022
chandigarh,2022,3,43314,160014
chandigarh,2022,3,21953,160015
chandigarh,2022,3,21889,160030
chandigarh,2022,3,21003,160011
chandigarh,2022,3,20886,160019
chandigarh,2022,4,89650,160101
chandigarh,2022,4,77592,160002
chandigarh,2022,4,66174,160036
chandigarh,2022,4,63191,160047
chandigarh,2022,4,47654,160022
chandigarh,2022,4,45488,160014
chandigarh,2022,4,22959,160015
chandigarh,2022,4,22922,160030
chandigarh,2022,4,22005,160011
chandigarh,2022,4,21875,160019
chandigarh,2022,1,76960,160101
chandigarh,2022,1,66680,160002
chandigarh,2022,1,57265,160036
chandigarh,2022,1,54598,160047
chandigarh,2022,1,41445,160022
chandigarh,2022,1,39045,160014
chandigarh,2022,1,19940,160015
chandigarh,2022,1,19799,160030
chandigarh,2022,1,19085,160011
chandigarh,2022,1,18943,160019
chandigarh,2019,2,33226,160101
chandigarh,2019,2,28840,160002
chandigarh,2019,2,25318,160036
chandigarh,2019,2,23915,160047
chandigarh,2019,2,19707,160022
chandigarh,2019,2,15583,160014
chandigarh,2019,2,9647,160015
chandigarh,2019,2,9337,160030
chandigarh,2019,2,8964,160011
chandigarh,2019,2,8898,160019
chandigarh,2019,3,36777,160101
chandigarh,2019,3,31994,160002
chandigarh,2019,3,28167,160036
chandigarh,2019,3,26498,160047
chandigarh,2019,3,21892,160022
chandigarh,2019,3,17435,160014
chandigarh,2019,3,10735,160011
chandigarh,2019,3,10628,160015
chandigarh,2019,3,10239,160030
chandigarh,2019,3,9821,160019
chandigarh,2019,4,39986,160101
chandigarh,2019,4,34899,160002
chandigarh,2019,4,30449,160036
chandigarh,2019,4,28715,160047
chandigarh,2019,4,23574,160022
chandigarh,2019,4,19040,160014
chandigarh,2019,4,11692,160011
chandigarh,2019,4,11476,160015
chandigarh,2019,4,10959,160030
chandigarh,2019,4,10540,160019
chandigarh,2019,1,29177,160101
chandigarh,2019,1,25286,160002
chandigarh,2019,1,22093,160036
chandigarh,2019,1,20696,160047
chandigarh,2019,1,17171,160022
chandigarh,2019,1,13548,160014
chandigarh,2019,1,8582,160015
chandigarh,2019,1,8239,160030
chandigarh,2019,1,7885,160019
chandigarh,2019,1,7361,160020
ladakh,2020,2,11904,194104
ladakh,2020,2,10546,194101
ladakh,2020,2,8273,194201
ladakh,2020,2,3957,194107
ladakh,2020,2,3885,194103
ladakh,2020,2,3519,194401
ladakh,2020,2,2449,194102
ladakh,2020,2,2060,194105
ladakh,2020,2,1518,194106
ladakh,2020,2,1358,194703
ladakh,2020,3,13038,194104
ladakh,2020,3,11446,194101
ladakh,2020,3,8999,194201
ladakh,2020,3,4416,194103
ladakh,2020,3,4322,194107
ladakh,2020,3,3865,194401
ladakh,2020,3,2748,194102
ladakh,2020,3,2360,194105
ladakh,2020,3,1661,194106
ladakh,2020,3,1526,194703
ladakh,2020,4,14355,194104
